itemID,korName,engName,specialRule,nationName
723,일반용 전자장비에 장착된 리튬메탈배터리(리튬 함량 2g 초과),Electronic devices containing lithium metal (more than 2g of lithium per battery),"일반용 전자장비에 장착된 리튬메탈배터리의 경우 리튬함량 2g 초과는 객실 및 위탁 수하물 반입 불가. 단, 의료용 전자장비(AED, CPAP 등)에 장착된 리튬메탈배터리의 경우는 리튬 함량 8g이하까지 항공사의 승인을 받아 객실, 위탁수하물 반입 가능It's possible to carry-on or checked baggage not exceeding 8g of lithium containing medical devices(AED, CPAP, etc.), and the approval of the airline is also required.",korea
727,의료용 전자장비에 장착된 리튬메탈배터리(리튬함량 8g 이하),Medical electronic devices containing lithium metal(not more than 8g of lithium per battery),"의료용 전자장비(AED, CPAP 등)에 장착된 리튬메탈배터리의 경우는 리튬 함량 2g~8g이하까지 항공사의 승인을 받아 객실, 위탁수하물 반입 가능It's possible to carry-on or checked baggage exceeding 2g but not exceeding 8g of lithium containing medical devices(AED, CPAP, etc.), and the approval of the airline is also required.",korea
732,전자장비에 장착된 리튬메탈배터리(리튬 함량 2g 이하),Electronic devices containing lithium metal  (not more than 2g of lithium per battery),일반적으로 CR계열의 단추형 리튬배터리를 말함Generally button cell batteries on CR category.,korea
737,타정총,Rail gun,"단, 화약식일 경우 관할 경찰서장의 소지허가증 소지자에 한해 위탁수하물 반입 가능  국제선의 경우 국가별 규정 상이로 반입 제한될 수 있으므로 자세한 사항은 공항 경찰대로 문의바람* A powder type nail gun should be carried as checked baggage only if a permit of possession from the Chef of the district police station is attached. In the case of an internatioanl flight, it may be restricted according to the regulation of each country. Ask the polic at the airport for more information.",korea
742,펜치(총길이 10cm 초과),Plier(longer than 10cm),,korea
747,톱류,All saws,,korea
755,메니큐어리무버,Nail polish remover,"[국내선] 개별 용기당 500ml(0.5kg)이하로 1인당 2L(2kg) 이하까지만 객실 및 위탁수하물 반입 가능[국제선] 위탁수하물 반입 시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용* 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items not exceeding 500ml(0.5kg) per person and up to 2L(2kg) are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Security Act.* LAGs(Liquids, Aerosols and Gels) Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
760,탁구 라켓,Table-tennis racket,,korea
769,드릴부품,Drill parts,,korea
824,산소통,Oxygen tank,"단, 개당 총량 5kg 이하, 의료용인 경우에 한해 항공사 승인 후 객실 및 위탁수하물 반입 가능함Only medical use(each cylinder not excceding 5kg) and the approval of air transport operators are required.",korea
829,공,Ball,공의 종류별로 검색하시기 바랍니다.Please search by item by item.,korea
830,펜싱용 검,Saber,,korea
921,베드민턴 라켓,Badminton racket,,korea
714,면도크림(스프레이 타입),Shaving Cream,"[국내선] 개별 용기당 500ml(0.5kg)이하로 1인당 2L(2kg) 이하까지만 객실 및 위탁수하물 반입 가능[국제선] 위탁수하물 반입 시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용* 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items not exceeding 500ml(0.5kg) per person and up to 2L(2kg) are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs(Liquids, Aerosols and Gels) Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
717,헤어무스,Hair mousse,"[국내선] 개별 용기당 500ml(0.5kg)이하로 1인당 2L(2kg) 이하까지만 객실 및 위탁수하물 반입 가능 [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                     * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items not exceeding 500ml(0.5kg) per person and up to 2L(2kg) are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs(Liquids, Aerosols and Gels) Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100ml,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
720,콘텍트렌즈용액,Contact lens solution,"[국내선] 객실, 위탁수하물 반입 가능[국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거액체·겔·분무류 통제 적용물품이나, 시판약품의 경우 비행여정에 적합한 용량은 투명비닐지퍼백 없이 반입 가능* 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flgihts] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. For controlled LAGs restrictions but comercially available medicine the amount needed by the passenger during the flight may be allowed as carry-on baggage without 1 quart size clear plastic zip top bag.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
724,무채칼,Daicon knife peeler,,korea
725,수중 고휘도 랜턴,Underwater Lantern (high luminance type),Cabin and checked baggage both allowed when the airline approves and disconnects the battery (battery carry-in standards are applied),korea
728,네일니퍼,Nail nipper,,korea
729,여분 리튬이온배터리(100Wh~160Wh),Spare lithium ion battery(100Wh~160Wh),"단, 항공사 승인 후 2개까지 객실 반입가능하며 단락방지를 위하여 배터리 전극부분을 절연처리해야 함.     * Wh(전력) = Ah(전류) x V(전압)** 1mAh = 1/1000AhNo more than 2 spare batteries per person and protect from damage and short circuit, and the approval of the airline is also required.* Wh = Ah x V** 1mAh = 1/1000Ah",korea
730,손톱줄,Nail file,,korea
733,케이블충전기(보조배터리 제외),Charger cable(except power banks),보조배터리(일명Please enter a keyword to search,korea
734,알카라인 배터리(건전지),Dry alkaline battery,단락방지를 위하여 배터리 전극부분을 절연처리해야 함Please protect from damage and short circuit.,korea
735,클렌징 티슈,Cleansing tissue,"[국내선] 객실, 위탁수하물 반입 가능   [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용 * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.    [International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Security Act. * LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
